"countrycode","country","currency_unit","year","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","rgdpo.pop","Country Name","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Duration of compulsory education (years)","Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male","Number of years of free pre-primary education guaranteed in legal frameworks","Number of years of free primary and secondary education guaranteed in legal frameworks","yrs_sch","fdi","voc","Years.Ratio","European.Average","gen","year_orig","log.rgdpo.pop"
"AUT","Austria","Euro",1984,155888.7969,155366.9375,7.607293,3.420871973,1825.92553,2.860368729,117375.3516,159924.9375,160016.0938,153025.7813,662638.875,0.018976636,0.811603785,0.823263466,232260.8594,182225.4063,251014.6875,1160287.375,0.382440984,0.879085422,0.934878826,0.632960439,0.064866498,0.036528062,1.454116795,0.441170216,0.424860746,0.444268644,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.600824356,0.278054982,0.166205525,0.266869754,-0.369559944,0.057605322,0.427238613,0.379870296,0.491532236,0.384870857,0.346491963,0.346426815,0.818169892,20423.41967,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16950712,1,NA,NA,NA,14,9.92443754439699
"AUT","Austria","Euro",1985,158950.5,158705.0469,7.614868,3.431707859,1821.530301,2.877571583,116927.0391,164654,163474.8281,157509.4844,713077.9375,0.019899895,0.795531392,0.804222167,238064.2969,185360.2031,258119.125,1192381.25,0.39446789,0.887071133,0.94642359,0.632960439,0.065661632,0.036388014,1.503564603,0.452623844,0.424459308,0.44053477,"Benchmark","Benchmark","Market-based","Regular","Regular",0.836859579,NA,0.580796003,0.303010076,0.161553159,0.294507891,-0.386292636,0.046425514,0.43761161,0.355458438,0.506594002,0.368797421,0.342340082,0.325687349,0.741664648,20841.47052,"Austria","2.4700000000000002","4.33","3.09","8.24","2.77","4.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,0.24380429,1,0.8145161,0.9449358,0,15,9.94470005575793
"AUT","Austria","Euro",1986,166557.2031,166262.3125,7.625393,3.442780256,1820.710972,2.894877672,121495.2578,170175.875,171183.7813,164320.3906,744743.3125,0.020362141,0.794631362,0.795736372,243543.0938,189177.3281,262236.7188,1224597.125,0.40652588,0.892545342,0.945690751,0.632960439,0.065948844,0.036357872,1.109505849,0.616877198,0.578534067,0.602698445,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.578924179,0.296254277,0.160456091,0.315624446,-0.400761634,0.049502615,0.592283607,0.482838601,0.705610752,0.43428877,0.407620609,0.443677634,0.993740737,21803.76965,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18518579,1,NA,NA,NA,16,9.98983815355306
"AUT","Austria","Euro",1987,173385.2188,173161.4531,7.639352,3.442195177,1808.716252,2.912288189,125643.6563,177202.8906,177924.4375,170613.1094,781848.3125,0.020744367,0.802551091,0.808810174,246848.375,192638.7188,267984.0938,1258929.25,0.41916433,0.894993544,0.956092298,0.632960439,0.064834945,0.036368623,0.918766306,0.746527374,0.697897315,0.727804661,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.579871178,0.302199721,0.156553209,0.333121568,-0.420119971,0.048374251,0.712714255,0.579391837,0.87177074,0.478068888,0.455847234,0.537310898,1.178336024,22667.03421,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318512,1,NA,NA,NA,17,10.0286669105057
"AUT","Austria","Euro",1988,183558.125,184286.4063,7.65884,3.471370697,1812.131249,2.929803133,130726.7422,188971.8438,188225.875,182175.2813,828083.875,0.021478165,0.815016747,0.82748121,254984.2188,196964.4375,279247.1875,1297719.25,0.43441543,0.903065443,0.973186076,0.632960439,0.065238096,0.036444444,0.897339932,0.762834907,0.708369434,0.731896579,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.567134261,0.319720089,0.150453404,0.337948143,-0.412693769,0.03743783,0.726285219,0.58612591,0.900609136,0.504950941,0.486919075,0.543497384,1.147090197,24061.92143,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33405513,1,NA,NA,NA,18,10.0883858462735
"AUT","Austria","Euro",1989,195007.9063,194189.2656,7.686572,3.515850544,1825.243229,2.947423697,137796.7188,200470.5156,199247.0313,193097.4219,882276.5625,0.022500338,0.824165821,0.843419969,264895.625,203076.6719,290585.9688,1338790.75,0.451157093,0.910170794,0.982480466,0.632960439,0.064873666,0.036630329,0.961510045,0.716187596,0.668037057,0.689312279,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.567045629,0.324570864,0.146566764,0.32721135,-0.407667696,0.042273123,0.680231154,0.562171817,0.855297804,0.513252139,0.493818879,0.510490596,0.991575181,25263.44196,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43723094,1,NA,NA,NA,19,10.1371136479044
"AUT","Austria","Euro",1990,208007.2344,205574.1563,7.723949,3.560341358,1826.029778,2.965149879,146782.7031,213043.4063,211851.3281,203457.8594,942584,0.023756007,0.824837983,0.853076935,276407.0313,210615.5781,302837.625,1383012.375,0.469809502,0.924519479,0.996731043,0.632960439,0.06574402,0.036922615,0.826278012,0.837805927,0.785776615,0.818193078,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.586113513,0.325672895,0.135326803,0.37463811,-0.465004265,0.043252945,0.780311763,0.67051965,1.086818933,0.549449444,0.528678894,0.592414916,1.120874524,26615.16231,"Austria","2.97","5.09","0.62","1.65","3.92","6.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,0.39227846,1,0.84392416,0.9564895,0,20,10.189236344029
"AUT","Austria","Euro",1991,220418.2813,214933.0469,7.772701,3.591025114,1836.444171,2.979998589,153279.7656,225488.375,224453.5938,215694,1009551.188,0.025139507,0.840100348,0.875088751,285919.9375,216947.7188,313381.2188,1432968.125,0.490911305,0.929634929,1.002633214,0.632960439,0.065615922,0.037292931,0.848521956,0.834067941,0.774278939,0.80572331,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.578208327,0.334773391,0.132426918,0.324075013,-0.420318127,0.050834477,0.77206856,0.647362649,1.104772329,0.587771058,0.559469163,0.577773392,1.070488572,27652.29833,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20714158,1,NA,NA,NA,21,10.2274641257383
"AUT","Austria","Euro",1992,229276.8438,223888.7656,7.830933,3.594428539,1804.931362,2.994921923,161020.4531,235452.2969,233594.2969,222625.6406,1075281,0.026235729,0.825689137,0.867846966,291905.75,224263.7969,320431.1563,1480647.25,0.509622097,0.942914724,1.018510818,0.632960439,0.063803189,0.037564985,0.798625999,0.903669119,0.835087895,0.876232266,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.589246869,0.33433634,0.134032115,0.36995855,-0.469246477,0.041672565,0.834268868,0.686724186,1.208774328,0.539504409,0.518018961,0.620129704,1.101581335,28590.30534,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76149887,1,NA,NA,NA,22,10.2608229652174
"AUT","Austria","Euro",1993,234339.5781,228787.2031,7.892086,3.573315859,1802.298132,3.009919643,164556.4063,240023.4844,238647.0156,226246.4219,1135604.125,0.027169751,0.820288301,0.858520031,293443.5625,226595.5313,320584,1524976.25,0.525580764,0.938613534,1.009032726,0.632960439,0.061997425,0.037598729,0.84534367,0.871474743,0.797704875,0.841427088,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.590798855,0.33356145,0.136533782,0.327409983,-0.42667219,0.038368169,0.797992527,0.636849225,1.189441562,0.542138338,0.50305295,0.58504039,0.971910238,28989.44628,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59098005,1,NA,NA,NA,23,10.2746871213538
"AUT","Austria","Euro",1994,246585.9688,240059.0781,7.947209,3.583720446,1800.538069,3.024992943,171290.5469,251896.9375,248846.2344,238085.5469,1191808.25,0.028013349,0.83669728,0.872851551,300492.4063,231767.2031,330874.375,1573312,0.543996632,0.94493556,1.023842096,0.632960439,0.061489537,0.037537128,0.830056388,0.892940044,0.817958653,0.854927719,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.584314167,0.338560641,0.135135457,0.340817124,-0.436769038,0.037941657,0.814955592,0.658621371,1.230138183,0.555461705,0.531697929,0.600831568,0.933492541,30206.7151,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0198841,1,NA,NA,NA,24,10.3158195329505
"AUT","Austria","Euro",1995,259853.6563,250433.9375,7.990121,3.5849545,1774.436388,3.040141344,177309.3125,263880.375,260516.125,246852.9844,1234466.375,0.027993698,0.862062812,0.91035217,308509.5,234812.0781,339554.0313,1619981,0.561770558,0.964403331,1.044480205,0.632960439,0.06141698,0.037495516,0.732650875,1.013220429,0.925295711,0.976510167,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.585021675,0.350698888,0.133257285,0.378297269,-0.470961928,0.023686791,0.917025745,0.745213866,1.435531139,0.616626561,0.571190536,0.690053105,1.053691268,31342.94681,"Austria","5.21","8.81","7.28","19.350000000000001","5.34","8.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93,0.7571786,1,0.86534446,0.97792596,0,25,10.3527445386116
"AUT","Austria","Euro",1996,266383.875,256307.3125,8.017863,3.60650897,1807.270617,3.055365562,184230.1406,268827.8438,265086.2813,251124.5938,1267977.625,0.027579878,0.839678824,0.887557864,315758.0313,240587.7031,346388.0313,1669558,0.581741095,0.956536055,1.03254962,0.62157768,0.063926585,0.037514806,0.769355138,0.966853917,0.895047367,0.94480896,"Benchmark","Benchmark","Market-based","Regular","Regular",0.891094728,NA,0.602719784,0.336875439,0.130900651,0.377369791,-0.47359398,0.025728308,0.870130539,0.738672733,1.412207723,0.610239387,0.565737247,0.666704178,1.026389003,31967.03567,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8223375,1,NA,NA,NA,26,10.3724605155153
"AUT","Austria","Euro",1997,278759.7188,269415.3438,8.032876,3.635558844,1815.691956,3.070666313,194186.25,278378.1563,276781.75,266784.9688,1257364.75,0.026252814,0.869610786,0.896111131,322368.75,243032.7813,350582.25,1717707.75,0.601939499,0.953419328,1.020286441,0.611112893,0.066084817,0.037603833,0.886917012,0.81485945,0.768787205,0.797594607,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.589435399,0.315579653,0.138440147,0.369407296,-0.439602852,0.026740361,0.741016567,0.662522852,1.129259586,0.575468183,0.542558908,0.607613146,0.94130218,33539.08909,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542744,1,NA,NA,NA,27,10.4204668760937
"AUT","Austria","Euro",1998,295161.6875,280194.75,8.04105,3.672077179,1794.030507,3.086043358,207497.7188,291504.6875,291613.1875,282405.4688,1238570,0.024856107,0.903582811,0.915775001,333914.125,250164.3281,360782.6563,1767982.625,0.625189364,0.971287549,1.032665849,0.607895136,0.067594953,0.037771583,0.899621738,0.776859641,0.748438835,0.772841275,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.591940284,0.297469318,0.142810807,0.400509059,-0.461698145,0.028968731,0.708997786,0.678239226,1.058141947,0.538051546,0.514611542,0.628384948,1.007727742,34845.54256,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,2.0946841,1,NA,NA,NA,28,10.4586805044215
"AUT","Austria","Euro",1999,304416.2188,290596.125,8.051113,3.72519803,1797.971353,3.10149765,214278.4844,300261.9063,301488.7188,293144.0313,1212958.625,0.023463,0.91565156,0.911727011,345789.2188,256773.6094,371045.2188,1817126.625,0.649806201,0.97781837,1.032463551,0.607916057,0.068057947,0.037998296,0.938627276,0.744702697,0.720356941,0.740862668,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.585245371,0.293314546,0.145721152,0.380236447,-0.439583808,0.035066251,0.678926229,0.659684956,1.008874297,0.531754911,0.512205303,0.633903563,1.007565618,36093.90714,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,1.3691024,1,NA,NA,NA,29,10.4938793527912
"AUT","Austria","Euro",2000,314579.6875,306927.5625,8.069276,3.759931087,1798.432211,3.11702919,223583.0469,309764.5,312851.0938,309127.9375,1200857.375,0.021857014,0.943799317,0.909738421,357462.0938,262783.3125,379889.5625,1870413.5,0.675213337,0.986845851,1.031995654,0.596380055,0.071069896,0.038340919,1.085400833,0.643312693,0.629052103,0.636628389,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.579758227,0.278788924,0.143512011,0.414344817,-0.450148165,0.033744209,0.591506541,0.592055321,0.852598846,0.497126311,0.491356492,0.579018652,0.976705611,38036.56765,"Austria","7.06","11.8","8.08","21.37","7.58","11.61","9",NA,NA,NA,NA,NA,NA,"0","12",9.43,4.3089004,1,0.882353,0.9831894,0,30,10.5463032825673
"AUT","Austria","Euro",2001,308449.0313,299963.125,8.097748,3.785838842,1785.420148,3.133230925,222896.7813,302832.5,308232.4375,302952.0938,1163727.875,0.020078367,0.936107159,0.897926092,361991.7813,265022.1875,381438.4063,1918997,0.6995188,0.982259333,1.018481255,0.588483393,0.072337486,0.038774855,1.11751,0.647060394,0.640218496,0.651377261,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.586296141,0.263855934,0.149453133,0.451587647,-0.488977581,0.037784755,0.601177037,0.621140182,0.827058256,0.486022204,0.475854576,0.602087915,1.062695384,37042.78338,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,2.8805983,1,NA,NA,NA,31,10.5198288311852
"AUT","Austria","Euro",2002,313331.1563,306288.4688,8.134412,3.780693769,1782.84794,3.149516821,225449.5156,302067.75,314584.2188,310776.3125,1116921.25,0.019222086,0.960615396,0.88896811,367970.25,266896.0938,379714.5,1960784.375,0.719534159,0.985517025,1.000713587,0.584004879,0.073806152,0.039132547,1.062551667,0.685061991,0.678315878,0.686627209,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.574781537,0.246538222,0.150658265,0.476456761,-0.486739099,0.038304258,0.639581442,0.658465505,0.858576298,0.49376601,0.481243134,0.67496556,1.140066266,37653.42459,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,0.0645288,1,NA,NA,NA,32,10.5361791876573
"AUT","Austria","Euro",2003,318809.1563,313908.2813,8.175852,3.806158543,1773.977855,3.165887117,230379.4688,312342.0313,320443.5938,315680.9063,1135486,0.019506734,0.943439722,0.886129141,371434.5625,271043.5,388499.7813,2005640.75,0.740285337,0.979130089,1.007743597,0.583080471,0.072794437,0.039426498,0.886034167,0.829915345,0.816635728,0.828956366,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.582035601,0.259637326,0.147750288,0.526650012,-0.550292253,0.034218993,0.770275176,0.779309511,1.064857006,0.53687197,0.52726841,0.823336124,1.289440513,38394.56503,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,2.3620453,1,NA,NA,NA,33,10.5556711928816
"AUT","Austria","Euro",2004,330761.75,326475.0313,8.216805,3.825345755,1776.465838,3.182343006,235595.3906,321902.9063,332495.0625,328548.375,1167008.375,0.019646311,0.941558063,0.870744109,381593.75,276780.9375,396284.4063,2049323.25,0.75947535,0.988445401,1.010088801,0.572628558,0.076617166,0.039651647,0.805365,0.929251194,0.905027866,0.915899634,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.571451545,0.262693435,0.145628199,0.594211161,-0.605841041,0.031856589,0.863277674,0.838904917,1.188134313,0.568568528,0.557654202,0.916090608,1.399765134,39732.6006,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,1.0560855,1,NA,NA,NA,34,10.5899273035001
"AUT","Austria","Euro",2005,343994.0938,357373.0313,8.25365,3.862365246,1752.489349,3.19888401,248613.9375,340505.8125,351104.8125,350025.0625,1196751.375,0.019858744,0.975826323,0.88057977,390156.9688,283013.125,404532.8125,2091478.625,0.777548194,0.999717057,1.019982338,0.563615024,0.079605266,0.039809041,0.80412,0.929748774,0.89992094,0.902697027,"Benchmark","Benchmark","Market-based","Regular","Regular",0.880433149,NA,0.566923022,0.262529433,0.143351629,0.591509461,-0.600830913,0.03651733,0.85679841,0.819221497,1.218250751,0.56992954,0.57059747,0.935749173,1.350503206,43298.78675,"Austria","8.27","13.65","2.08","5.46","10.17","15.42","9",NA,NA,NA,NA,NA,NA,"0","12",9.89,25.655828,1,0.8982725,0.9951139,0,35,10.6758798939675
"AUT","Austria","Euro",2006,361593.875,364390.5,8.285343,3.925628901,1735.669533,3.215510845,257361.7031,352203.6875,366558.5938,363749.6563,1305380.125,0.020789674,0.968302608,0.876100957,403633.1563,289813.0625,414076.375,2133344.75,0.795502186,1.01717639,1.026812315,0.556628346,0.083303243,0.039965041,0.797140833,0.946129799,0.916582882,0.923660994,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.560693264,0.26073423,0.146830991,0.628059268,-0.635479033,0.039161321,0.876644135,0.83640486,1.211469769,0.586545348,0.579696894,0.90125078,1.314806461,43980.13456,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,3.1225333,1,NA,NA,NA,36,10.6914933236766
"AUT","Austria","Euro",2007,376780.2188,376847.2188,8.313737,3.998071671,1724.77914,3.232224703,260709.7188,362820.5313,380535.0625,375680.7188,1396851.75,0.021408973,0.964705229,0.879724681,418678.2188,293239.7813,425369.25,2179840.5,0.816615582,1.032956839,1.032687783,0.550686657,0.084047131,0.040215854,0.7306375,1.054912806,1.021381497,1.034579277,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.551953733,0.271802098,0.142012462,0.650885463,-0.660632551,0.043978788,0.974980414,0.935769498,1.365582466,0.642060816,0.628558576,0.984315634,1.425349355,45328.25838,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,17.694845,1,NA,NA,NA,37,10.7216859222835
"AUT","Austria","Euro",2008,387194.7188,390540.625,8.341532,4.075037003,1717.1951,3.249024868,270114.125,375662.0625,393096.4063,379208.8125,1533324.375,0.022901576,0.938082993,0.883566678,424792.7188,298135.2188,430035.5,2226509.75,0.838486731,1.024451852,1.020516276,0.562085688,0.077007033,0.040549416,0.682674711,1.132630229,1.094668388,1.134757996,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.55660677,0.2783373,0.155702949,0.650141418,-0.692111433,0.051323064,1.056565404,0.997518063,1.404546499,0.697657347,0.666781604,1.027377605,1.412572742,46818.81278,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,1.4584228,1,NA,NA,NA,38,10.7540403836111
"AUT","Austria","Euro",2009,382414.0625,373127.2813,8.372663,4.057965279,1673.075108,3.265912771,273803.9688,374265.4375,386075.0625,372225.8125,1701441.875,0.025770102,0.89798063,0.877451718,408801.0625,301981.5313,422720.4688,2260832.25,0.853739202,0.992374659,1.009759903,0.579667807,0.065517642,0.040776249,0.71984336,1.083888769,1.036451817,1.075014591,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.570512295,0.269893855,0.165073335,0.538446844,-0.587010682,0.043084387,1.007751584,0.907164156,1.347027421,0.653614938,0.622424066,0.916983426,1.10479784,44564.94682,"Austria",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"0","12",NA,3.5593662,1,NA,NA,NA,39,10.704702883251
"AUT","Austria","Euro",2010,392208.2813,385229.0625,8.409949,4.096951008,1665.843868,3.282888174,279960.7813,382631.6563,396089.5625,379239.9375,1799280.875,0.027400728,0.864428222,0.841090143,416311.125,304158.4688,424873.5938,2290600.25,0.867969334,0.997557819,1.001799822,0.576476157,0.06619519,0.040910829,0.755044952,1.035784006,0.98940438,1.033363581,"Benchmark","Benchmark","Market-based","Regular","Regular",NA,NA,0.575460374,0.270727992,0.162755102,0.575607896,-0.633838594,0.04928726,0.960742593,0.862937272,1.30111146,0.664243281,0.628180146,0.852187693,0.980673015,45806.34942,"Austria","9.3699999999999992","15.36","1.97","5.14","11.53","17.39","9",NA,NA,NA,NA,NA,NA,"1","12",10.13,-5.610176,1,0.91856056,1.0017622,0,40,10.732177994118
"AUT","Austria","Euro",2011,411183.7813,402328.375,8.453501,4.168144226,1671.687791,3.293652296,291034.7188,405662.75,416419.7813,390618.3438,1929752.25,0.029092791,0.845513761,0.842570066,428479.0313,307182.2188,436867.2188,2326721.25,0.887386084,1.003166318,1.006454229,0.571340144,0.066762112,0.041210927,0.719355254,1.085468531,1.035302162,1.10368681,"Benchmark","Benchmark","Market-based","Regular","Regular",0.781919789,NA,0.584257722,0.29345274,0.160803869,0.61378324,-0.705964267,0.053666644,1.008365154,0.907932341,1.365612626,0.709057152,0.659988046,0.879326463,1.003325105,47593.10669,"Austria",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"1","12",NA,5.324237,1,NA,NA,NA,41,10.7704432122955
"AUT","Austria","Euro",2012,421391.2188,409657.375,8.502227,4.216424942,1647.852876,3.304451942,294941.9063,415695.3438,427241.0625,397384.1875,2158844.25,0.03137134,0.824257791,0.828468442,431394.625,308392.125,437399.5625,2361874.75,0.904608071,1.001539707,0.999247193,0.579930365,0.063820831,0.041571189,0.778293601,1.017802596,0.958300233,1.030300736,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.791835692,NA,0.58218646,0.303870797,0.160022005,0.583171785,-0.683141887,0.053890798,0.946083248,0.812964976,1.278729558,0.686104119,0.626220703,0.751823127,0.835933805,48182.36152,"Austria",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"1","12",NA,1.274694,1,NA,NA,NA,42,10.7827482894965
