countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,rgdpo.pop,Country Name,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Duration of compulsory education (years),"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male",Number of years of free pre-primary education guaranteed in legal frameworks,Number of years of free primary and secondary education guaranteed in legal frameworks,yrs_sch,fdi,voc,voc_pc,Years.Ratio,European.Average,gen,year_orig,rgdpo.pop.roll,log.rgdpo.pop,log.rgdpo.pop.roll
CYP,Cyprus,Euro,1980,6755.248535,7737.485352,0.5086,0.166821212,NA,2.121627331,4289.408203,8583.22168,7150.064453,7320.138672,43769.875,0.001239974,0.795415044,0.938970745,6443.884277,4905.75,8672.720703,62406.01172,0.297403991,0.714791298,0.795318663,0.499210387,0.068649165,0.035620816,0.603224621,0.418282658,0.33786422,0.330014348,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.483539462,0.586575389,0.102434181,0.185366973,-0.434369951,0.076453947,0.435229003,0.257528275,0.338287652,0.392667413,0.377941579,0.244346008,0.908977687,15213.30191,Cyprus,5.79,8.34,13.78,21.77,5.68,7.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,3.9443414,0,11.97,0.8729216,0.932804,0,10,14674.56659,9.62992545,9.59387111
CYP,Cyprus,Euro,1985,9025.860352,9665.758789,0.5411,0.192700878,NA,2.21191597,5772.20459,10300.47363,9480.235352,9501.75293,55145.78125,0.00146912,0.783594668,0.821482122,8469.25,6554.916016,10737.90137,77824.03125,0.394647211,0.743195653,0.77899009,0.499210387,0.072822846,0.038346846,1.04660777,0.337679327,0.286010772,0.285363078,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.506219804,0.476571918,0.101268582,0.147437736,-0.42917037,0.197672322,0.343941838,0.220148638,0.306374431,0.340053469,0.305787534,0.20988211,0.535621524,17863.16538,Cyprus,8.7,12.4,17.73,28.01,9.07,11.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94,2.3845437,0,7.91,0.89112055,0.9449358,0,15,18029.61814,9.790496072,9.799771137
CYP,Cyprus,Euro,1990,12912.25781,13056.86035,0.5794,0.226934642,NA,2.306046724,8526.116211,13703.68359,13252.55859,13102.0918,66973.88281,0.001559003,0.844418347,0.872329652,11867.70215,9401.289063,14751.35059,94243.09375,0.486741573,0.847601533,0.870986044,0.499210387,0.088797189,0.038831621,0.782676006,0.518707454,0.472245902,0.477669269,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.527821779,0.395171046,0.122922875,0.155495241,-0.425320596,0.223909646,0.518364072,0.395735681,0.520181954,0.465917945,0.460036308,0.351392508,0.876119852,22535.1404,Cyprus,11.57,16.26,14.45,22.83,13.43,17.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85,2.2645772,0,7.28,0.9238281,0.9564895,0,20,21721.72136,10.02283117,9.986068023
CYP,Cyprus,Euro,1995,16193.32129,15180.44629,0.6507,0.251811117,1899.56748,2.425082445,11326.05566,16476.88477,16335.61816,15231.61816,79021.01563,0.001585045,0.827040434,0.883807957,15308.75293,12277.05371,18152.51563,111350.0859,0.578803837,0.922564328,0.904373825,0.499210387,0.098433435,0.038618468,0.773005749,0.651391327,0.608060479,0.652133226,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.645289361,0.338166863,0.098299079,0.162659571,-0.483749747,0.239334852,0.625148058,0.512781203,0.823666453,0.49667418,0.501305699,0.439371079,1.046265125,23329.40878,Cyprus,14.6,20.52,27.24,43.04,15.81,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,2.4477353,0,7.03,0.9469697,0.97792596,0,25,22681.11737,10.05747002,10.02928802
CYP,Cyprus,Euro,2000,19743.375,19120.9707,0.6936,0.267729819,1926.391536,2.55026269,14609.00293,19225.84375,19704.74609,19038.16797,87543.20313,0.001356509,0.86973989,0.84487623,18782.49023,15903.61621,21793.56445,123865.5391,0.636275113,1.014039636,0.9727121,0.487177372,0.117528804,0.034570206,1.063449114,0.525047362,0.505607367,0.523310065,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.644693196,0.242504492,0.122660212,0.114634819,-0.436441064,0.311948299,0.502484679,0.444093585,0.643635333,0.449293435,0.462907583,0.374382585,1.012246609,27567.72016,Cyprus,15.89,22.35,15.36,24.27,19.56,24.8,9,NA,NA,NA,NA,NA,NA,0,12,10.82,8.560862,0,6.90,0.9681818,0.9831894,0,30,25924.90232,10.22440081,10.16295927
CYP,Cyprus,Euro,2005,24390.5918,21364.99414,0.73854,0.311895132,1847.303935,2.636548996,18392.25391,25061.97656,24929.27734,20796.8125,97478.13281,0.001263532,0.856969595,0.957976222,22886.90039,19963.31641,27558.49805,142304.7969,0.722340524,1.079256535,1.074354529,0.546706319,0.106773645,0.032632567,0.792911537,0.79363358,0.749861717,0.89886421,Benchmark,Benchmark,Market-based,Regular,Regular,0.842224202,NA,0.734925747,0.32070893,0.149452806,0.130749002,-0.58919853,0.25336203,0.753052115,0.629157543,0.993190646,0.568694711,0.520841539,0.625924945,1.30442965,28928.68922,Cyprus,14.51,20.26,14.98,23.67,16.84,21.34,10,NA,NA,NA,NA,NA,NA,1,12,10.19,6.303627,0,6.70,0.91377693,0.9951139,0,35,27961.18628,10.27258909,10.23857262
CYP,Cyprus,Euro,2010,31168.36914,26422.625,0.829446,0.345667094,1844.996799,2.722369432,24475.59961,34046.75,31425.37891,26271.67773,162017.7344,0.001981595,0.805954397,1.007268071,26095.38281,24314.58398,33634.09375,175130.6406,0.903815269,1.036352634,1.104276896,0.595914602,0.082781032,0.033582054,0.755044952,0.885586739,0.818035603,0.978509307,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.755562544,0.364314437,0.176071867,0.086534247,-0.576744318,0.194261178,0.852113187,0.645292103,1.029229045,0.6626454,0.570531845,0.558220804,0.848696411,31855.75071,Cyprus,20.75,28.82,20.44,32.3,24.37,30.89,10,NA,NA,NA,NA,NA,NA,1,12,11.76,120.27754,0,6.65,1.0051152,1.0017622,1,40,31669.05433,10.3689732,10.36309528
CYP,Cyprus,Euro,2015,27367.92383,23929.62305,0.8477,0.314172566,1824.330841,2.822036982,22048.02539,26648.21484,27366.34375,23731.75977,181331.3906,0.001926417,0.701428294,0.759399056,23981.66992,22250.14453,27910.29492,181985.0938,0.930658698,0.981984735,0.944809079,0.553562462,0.084327556,0.032225095,0.901658962,0.755993485,0.722464859,0.833112419,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.727083569,NA,0.773971081,0.19384107,0.155080393,0.22062847,-0.560231626,0.216710582,0.73082602,0.561767399,0.881598711,0.643063903,0.536493421,0.41955328,0.621295452,28228.88174,Cyprus,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,12,12.1,145.46313,0,8.20,1.0225563,1.0013992,1,45,34758.5555,10.24810091,10.45618102
DEU,Germany,Euro,1970,1271643.25,1239866.625,78.578385,38.09579849,1973.209025,2.914284468,833263.625,1322026.625,1264814.375,1253853.625,6332789,0.268836379,0.643842578,0.676931977,1682669.125,1204296.75,1749277.25,6255861.5,0.255161256,0.63766408,0.712610841,0.668120921,0.069314919,0.03379539,1.871328287,0.186028689,0.170645729,0.172137484,Benchmark,Extrapolated,Market-based,Regular,Regular,0.772745558,NA,0.521395147,0.389808655,0.143166989,0.158592746,-0.182266802,-0.030696753,0.183447972,0.144420236,0.195427343,0.16420567,0.156606585,0.099748902,0.707239866,15778.72369,Germany,1.59,2.7,0.15,0.4,2.02,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,0.46567953,1,31.04,0.98186886,0.9013237,1,0,15640.69646,9.66641771,9.657631544
DEU,Germany,Euro,1975,1466341.125,1437515.25,78.856039,37.43514252,1812.540349,3.043537855,1130526.625,1534565.25,1481839.125,1445837.75,6272468.5,0.229699031,0.765589178,0.82005018,1896778.5,1461614.875,1948563.5,7915187,0.329406172,0.686952829,0.758621991,0.668120921,0.060150068,0.033629738,1.257927154,0.343433022,0.331092566,0.339336783,Benchmark,Extrapolated,Market-based,Regular,Regular,0.772845211,NA,0.612880826,0.279449463,0.169037208,0.18747656,-0.230118111,-0.018725859,0.32222417,0.296563178,0.420330316,0.309706479,0.277172595,0.249890924,1.123607874,18229.61524,Germany,2.74,4.7,0.87,2.3,3.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17,0.1407349,1,31.04,0.9617486,0.9104558,1,5,18719.65024,9.810802762,9.837329066
DEU,Germany,Euro,1980,1736296.875,1725220,78.2831,38.70497131,1756.723747,3.17852354,1329151.375,1875071.75,1753246.875,1697499.125,7419948.5,0.237129673,0.797477841,0.886858821,2238228.25,1720701.125,2323461.75,9405265,0.408833176,0.731955051,0.816800714,0.668120921,0.051940072,0.033905573,0.929358209,0.570156455,0.542042077,0.559843361,Benchmark,Extrapolated,Market-based,Regular,Regular,0.877955208,NA,0.601959825,0.321602762,0.1810458,0.212338239,-0.293577582,-0.023369046,0.547399282,0.473592073,0.64582175,0.490960479,0.443043172,0.453715384,1.23916316,22038.2177,Germany,3.28,5.7,0.68,1.8,4.51,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,-0.019633295,1,31.04,0.97718126,0.932804,1,10,21448.89561,10.00053339,9.973428436
